ClusteringCoefficient,Dataset
0.343444,Ovarian
0.349171,Ovarian
0.399075,Ovarian
0.437976,Ovarian
0.483325,Ovarian
0.312304,Ovarian
0.555664,Ovarian
0.423487,Ovarian
0.312284,Ovarian
0.250850,Ovarian
0.442820,Ovarian
0.138889,Ovarian
0.370022,Ovarian
0.413202,Ovarian
0.345718,Ovarian
0.279829,Ovarian
0.282574,Ovarian
0.364569,Ovarian
0.485206,Ovarian
0.373084,Ovarian
0.264476,Ovarian
0.229272,Ovarian
0.371378,Ovarian
0.240326,Ovarian
0.520580,Ovarian
0.406196,Ovarian
0.642931,Ovarian
0.407018,Ovarian
0.276007,Ovarian
0.607244,Ovarian
0.331059,Ovarian
0.438984,Ovarian
0.442881,Ovarian
0.232168,Ovarian
0.519886,Ovarian
0.372423,Ovarian
0.501900,Ovarian
0.456535,Ovarian
0.460331,Ovarian
0.380146,Ovarian
0.412811,Ovarian
0.344262,Ovarian
0.201058,Ovarian
0.439597,Ovarian
0.549725,Ovarian
0.706296,Ovarian
0.306850,Ovarian
0.533623,Ovarian
0.376252,Ovarian
0.720386,Ovarian
0.466667,Ovarian
0.365812,Ovarian
0.750260,Ovarian
0.385449,Ovarian
0.540221,Ovarian
0.375274,Ovarian
0.521739,Ovarian
0.491234,Ovarian
0.314844,Ovarian
0.445424,Ovarian
0.285752,Ovarian
0.510312,Ovarian
0.524912,Ovarian
0.538478,Ovarian
0.571474,Ovarian
0.342208,Ovarian
0.484889,Ovarian
0.243642,Ovarian
0.498748,Ovarian
0.210084,Ovarian
0.373287,Ovarian
0.421431,Ovarian
0.400074,Ovarian
0.395648,Ovarian
0.340078,Ovarian
0.248693,Ovarian
0.464126,Ovarian
0.663150,Ovarian
0.301820,Ovarian
0.261874,Ovarian
0.277778,Ovarian
0.443370,Ovarian
0.306601,Ovarian
0.430580,Ovarian
0.364477,Ovarian
0.480665,Ovarian
0.397600,Ovarian
0.269718,Ovarian
0.377855,Ovarian
0.244444,Ovarian
0.381818,Ovarian
0.331460,Ovarian
0.367611,Ovarian
0.422471,Ovarian
0.428159,Ovarian
0.472464,Ovarian
0.432724,Ovarian
0.608834,Ovarian
0.377470,Ovarian
0.461626,Ovarian
0.322717,Ovarian
0.345040,Ovarian
0.378381,Ovarian
0.435157,Ovarian
0.305164,Ovarian
0.505666,Ovarian
0.264803,Ovarian
0.389308,Ovarian
0.510157,Ovarian
0.414976,Ovarian
0.354559,Ovarian
0.492020,Ovarian
0.413571,Ovarian
0.429794,Ovarian
0.587443,Ovarian
0.428952,Ovarian
0.269797,Ovarian
0.414775,Ovarian
0.374443,Ovarian
0.399797,Ovarian
0.307215,Ovarian
0.389237,Ovarian
0.348570,Ovarian
0.261278,Ovarian
0.342731,Ovarian
0.269497,Ovarian
0.366509,Ovarian
0.400866,Ovarian
0.307368,Ovarian
0.400476,Ovarian
0.650725,Ovarian
0.267778,Ovarian
0.393719,Ovarian
0.490584,Ovarian
0.489002,Ovarian
0.297561,Ovarian
0.580448,Ovarian
0.651176,Ovarian
0.314286,Ovarian
0.180036,Ovarian
0.408303,Ovarian
0.241026,Ovarian
0.407658,Ovarian
0.415586,Ovarian
0.307892,Ovarian
0.267974,Ovarian
0.393852,Ovarian
0.246386,Ovarian
0.504348,Ovarian
0.275053,Ovarian
0.410168,Ovarian
0.518073,Ovarian
0.531839,Ovarian
0.347226,Ovarian
0.405020,Ovarian
0.354430,Ovarian
0.410636,Ovarian
0.359620,Ovarian
0.336020,Ovarian
0.537529,Ovarian
0.284993,Ovarian
0.656523,Ovarian
0.483160,Ovarian
0.352249,Ovarian
0.431420,Ovarian
0.307345,Ovarian
0.502016,Ovarian
0.550389,Ovarian
0.299376,Ovarian
0.454048,Ovarian
0.432779,Ovarian
0.231838,Ovarian
0.379688,Ovarian
0.451321,Ovarian
0.357260,Ovarian
0.473007,Ovarian
0.320071,Ovarian
0.237452,Ovarian
0.405283,Ovarian
0.479956,Ovarian
0.390070,Ovarian
0.541679,Ovarian
0.473127,Ovarian
0.491375,Ovarian
0.475555,Ovarian
0.286348,Ovarian
0.446074,Ovarian
0.338481,Ovarian
0.353857,Ovarian
0.396178,Ovarian
0.177675,Ovarian
0.332505,Ovarian
0.439296,Ovarian
0.191125,Ovarian
0.429174,Ovarian
0.460403,Ovarian
0.358260,Ovarian
0.426771,Ovarian
0.409059,Ovarian
0.454478,Ovarian
0.408863,Ovarian
0.493272,Ovarian
0.437828,Ovarian
0.363939,Ovarian
0.442772,Ovarian
0.483010,Ovarian
0.375587,Ovarian
0.486125,Ovarian
0.541131,Ovarian
0.357412,Ovarian
0.278090,Ovarian
0.484731,Ovarian
0.493530,Ovarian
0.205128,Ovarian
0.296312,Ovarian
0.562294,Ovarian
0.185830,Ovarian
0.395655,Ovarian
0.355130,Ovarian
0.544835,Ovarian
0.169951,Ovarian
0.340845,Ovarian
0.239348,Ovarian
0.408538,Ovarian
0.301715,Ovarian
0.314021,Ovarian
0.430145,Ovarian
0.311499,Ovarian
0.392790,Ovarian
0.424047,Ovarian
0.161905,Ovarian
0.362711,Ovarian
0.264980,Ovarian
0.486388,Ovarian
0.461284,Ovarian
0.300000,Ovarian
0.341149,Ovarian
0.385522,Ovarian
0.533760,Ovarian
0.374852,Ovarian
0.236078,Ovarian
0.228173,Ovarian
0.366529,Ovarian
0.362744,Ovarian
0.395962,Ovarian
0.402432,Ovarian
0.237546,Ovarian
0.305030,Ovarian
0.444828,Ovarian
0.441140,Ovarian
0.303208,Ovarian
0.332335,Ovarian
0.385997,Ovarian
0.287556,Ovarian
0.502853,Ovarian
0.586401,Ovarian
0.559966,Ovarian
0.430948,Ovarian
0.356624,Ovarian
0.255713,Ovarian
0.288616,Ovarian
0.513785,Ovarian
0.400610,Ovarian
0.497503,Ovarian
0.350633,Ovarian
0.381241,Ovarian
0.470360,Ovarian
0.404003,Ovarian
0.433891,Ovarian
0.566123,Ovarian
0.430163,Ovarian
0.294365,Ovarian
0.571873,Ovarian
0.536938,Ovarian
0.253535,Ovarian
0.642111,Ovarian
0.401806,Ovarian
0.331800,Ovarian
0.371864,Ovarian
0.394816,Ovarian
0.169591,Ovarian
0.449466,Ovarian
0.501253,Ovarian
0.363039,Ovarian
0.284945,Ovarian
0.607875,Ovarian
0.494313,Ovarian
0.408714,Ovarian
0.401522,Ovarian
0.517127,Ovarian
0.455178,Ovarian
0.464884,Ovarian
0.323904,Ovarian
0.382470,Ovarian
0.172043,Ovarian
0.313032,Ovarian
0.589086,Ovarian
0.329123,Ovarian
0.244444,Ovarian
0.532717,Ovarian
0.197421,Ovarian
0.269650,Ovarian
0.422385,Ovarian
0.680707,Ovarian
0.499960,Ovarian
0.329768,Ovarian
0.258503,Ovarian
0.383127,Ovarian
0.348304,Ovarian
0.410080,Ovarian
0.282801,Ovarian
0.408684,Ovarian
0.666938,Ovarian
0.411812,Ovarian
0.309286,Ovarian
0.454343,Ovarian
0.453450,Ovarian
0.367359,Ovarian
0.307692,Ovarian
0.560767,Ovarian
0.338990,Ovarian
0.406410,Ovarian
0.320564,Ovarian
0.300112,Ovarian
0.321763,Ovarian
0.386898,Ovarian
0.496401,Ovarian
0.572741,Ovarian
0.534028,Ovarian
0.536472,Ovarian
0.285917,Ovarian
0.367760,Ovarian
0.581788,Ovarian
0.419363,Ovarian
0.329767,Ovarian
0.387858,Ovarian
0.285431,Ovarian
0.401158,Ovarian
0.488946,Ovarian
0.455474,Ovarian
0.224468,Ovarian
0.615155,Ovarian
0.377725,Ovarian
0.425277,Ovarian
0.299836,Ovarian
0.281173,Ovarian
0.525278,Ovarian
0.412433,Ovarian
0.397286,Ovarian
0.427349,Ovarian
0.387143,Ovarian
0.413860,Ovarian
0.341457,Ovarian
0.444862,Ovarian
0.320770,Ovarian
0.445325,Ovarian
0.329932,Ovarian
0.383900,Ovarian
0.332742,Ovarian
0.458122,Ovarian
0.262211,Ovarian
0.219577,Ovarian
0.594395,Ovarian
0.490789,Ovarian
0.464434,Ovarian
0.279203,Ovarian
0.444485,Ovarian
0.283576,Ovarian
0.327874,Ovarian
0.244585,Ovarian
0.466884,Ovarian
0.479262,Ovarian
0.276282,Ovarian
0.478502,Ovarian
0.221987,Ovarian
0.264656,Ovarian
0.496443,Ovarian
0.542330,Ovarian
0.312540,Ovarian
0.463571,Ovarian
0.509506,Ovarian
0.393333,Ovarian
0.227943,Ovarian
0.493226,Ovarian
0.533966,Ovarian
0.569966,Ovarian
0.483993,Ovarian
0.314802,Ovarian
0.345093,Ovarian
0.540093,Ovarian
0.564583,Ovarian
0.136364,Ovarian
0.490555,Ovarian
0.421720,Ovarian
0.507885,Ovarian
0.452715,Ovarian
0.585406,Ovarian
0.602238,Ovarian
0.496504,Ovarian
0.630671,Ovarian
0.583705,Ovarian
0.608181,Ovarian
0.354500,Ovarian
0.616634,Ovarian
0.448002,Ovarian
0.499633,Ovarian
0.467175,Ovarian
0.608426,Ovarian
0.416164,Ovarian
0.438955,Ovarian
0.437049,Ovarian
0.424680,Ovarian
0.211895,Ovarian
0.437397,Ovarian
0.412967,Ovarian
0.240650,Ovarian
0.417474,Ovarian
0.479322,Ovarian
0.454447,Ovarian
0.248298,Ovarian
0.545570,Ovarian
0.457971,Ovarian
0.246531,Ovarian
0.414892,Ovarian
0.380265,Ovarian
0.550244,Ovarian
0.234962,Ovarian
0.290242,Ovarian
0.220211,Ovarian
0.371175,Ovarian
0.454586,Ovarian
0.342712,Ovarian
0.439189,Ovarian
0.257948,Ovarian
0.198890,Ovarian
0.231296,Ovarian
0.487397,Ovarian
0.463337,Ovarian
0.305653,Ovarian
0.350976,Ovarian
0.216667,Ovarian
0.472022,Ovarian
0.436129,Ovarian
0.427890,Ovarian
0.394056,Ovarian
0.364794,Ovarian
0.381407,Ovarian
0.425660,Ovarian
0.466993,Ovarian
0.208768,Ovarian
0.340176,Ovarian
0.422565,Ovarian
0.434808,Ovarian
0.473739,Ovarian
0.494096,Ovarian
0.592686,Ovarian
0.550000,Ovarian
0.212441,Ovarian
0.491205,Ovarian
0.570460,Ovarian
0.312578,Ovarian
0.358778,Ovarian
0.493571,Ovarian
0.548490,Ovarian
0.483407,Ovarian
0.444926,Ovarian
0.512104,Ovarian
0.313732,Ovarian
0.275309,Ovarian
0.495428,Ovarian
0.420067,Ovarian
0.239905,Ovarian
0.456678,Ovarian
0.400251,Ovarian
0.331590,Ovarian
0.467971,Ovarian
0.236897,Ovarian
0.280822,Ovarian
0.433725,Ovarian
0.453989,Ovarian
0.597440,Ovarian
0.197965,Ovarian
0.613431,Ovarian
0.425032,Ovarian
0.430586,Ovarian
0.333088,Ovarian
0.649493,Ovarian
0.439746,Ovarian
0.417977,Ovarian
0.445908,Ovarian
0.412186,Ovarian
0.510511,Ovarian
0.338479,Ovarian
0.381751,Ovarian
0.510262,Ovarian
0.184663,Ovarian
0.275166,Ovarian
0.423913,Ovarian
0.427837,Ovarian
0.565769,Ovarian
0.321911,Ovarian
0.450046,Ovarian
0.452389,Ovarian
0.503620,Ovarian
0.529374,Ovarian
0.384734,Ovarian
0.446043,Ovarian
0.694473,Ovarian
0.419095,Ovarian
0.450705,Ovarian
0.418627,Ovarian
0.172063,Ovarian
0.335301,Ovarian
0.405316,Ovarian
0.417535,Ovarian
0.241379,Ovarian
0.561763,Ovarian
0.298413,Ovarian
0.349918,Ovarian
0.401072,Ovarian
0.196283,Ovarian
0.473587,Ovarian
0.268357,Ovarian
0.460826,Ovarian
0.254386,Ovarian
0.196519,Ovarian
0.335125,Ovarian
0.216581,Ovarian
0.472856,Ovarian
0.392173,Ovarian
0.245723,Ovarian
0.353085,Ovarian
0.482329,Ovarian
0.397161,Ovarian
0.400235,Ovarian
0.386473,Ovarian
0.344980,Ovarian
0.417555,Ovarian
0.219092,Ovarian
0.431564,Ovarian
0.431694,Ovarian
0.499463,Ovarian
0.405258,Ovarian
0.229505,Ovarian
0.439289,Ovarian
0.310592,Ovarian
0.419687,Ovarian
0.261850,Ovarian
0.422229,Ovarian
0.342586,Ovarian
0.461239,Ovarian
0.562363,Ovarian
0.355838,Ovarian
0.176190,Ovarian
0.358040,Ovarian
0.363101,Ovarian
0.322361,Ovarian
0.433384,Ovarian
0.230583,Ovarian
0.510916,Ovarian
0.406024,Ovarian
0.481285,Ovarian
0.496548,Ovarian
0.375293,Ovarian
0.250527,Ovarian
0.270954,Ovarian
0.602967,Ovarian
0.348330,Ovarian
0.256804,Ovarian
0.554879,Ovarian
0.179365,Ovarian
0.412233,Ovarian
0.505082,Ovarian
0.408731,Ovarian
0.465586,Ovarian
0.261630,Ovarian
0.434175,Ovarian
0.374667,Ovarian
0.318559,Ovarian
0.391292,Ovarian
0.430830,Ovarian
0.345876,Ovarian
0.372973,Ovarian
0.393183,Ovarian
0.141304,Ovarian
0.582455,Ovarian
0.497526,Ovarian
0.458543,Ovarian
0.217172,Ovarian
0.236863,Ovarian
0.412102,Ovarian
0.220960,Ovarian
0.380022,Ovarian
0.562583,Ovarian
0.515929,Ovarian
0.541584,Ovarian
0.174603,Ovarian
0.302892,Ovarian
0.561002,Ovarian
0.456975,Ovarian
0.514242,Ovarian
0.428381,Ovarian
0.201581,Ovarian
0.262342,Ovarian
0.492884,Ovarian
0.161633,Ovarian
0.391758,Ovarian
0.382441,Ovarian
0.569066,Ovarian
0.289264,Ovarian
0.474940,Ovarian
0.560088,Ovarian
0.471768,Ovarian
0.364052,Ovarian
0.403001,Ovarian
0.463799,Ovarian
0.474891,Ovarian
0.456806,Ovarian
0.493971,Ovarian
0.257312,Ovarian
0.358292,Ovarian
0.459212,Ovarian
0.384693,Ovarian
0.330912,Ovarian
0.353846,Ovarian
0.391433,Ovarian
0.361975,Ovarian
0.429150,Ovarian
0.251814,Ovarian
0.541825,Ovarian
0.520984,Ovarian
0.452829,Ovarian
0.465852,Ovarian
0.470005,Ovarian
0.437529,Ovarian
0.518488,Ovarian
0.365079,Ovarian
0.159216,Ovarian
0.524440,Ovarian
0.581484,Ovarian
0.144928,Ovarian
0.398693,Ovarian
0.341663,Ovarian
0.472452,Ovarian
0.556004,Ovarian
0.525803,Ovarian
0.358150,Ovarian
0.496825,Ovarian
0.475390,Ovarian
0.234694,Ovarian
0.464713,Ovarian
0.306688,Ovarian
0.273558,Ovarian
0.425989,Ovarian
0.384496,Ovarian
0.322290,Ovarian
0.439072,Ovarian
0.293917,Ovarian
0.512367,Ovarian
0.355526,Ovarian
0.310345,Ovarian
0.432861,Ovarian
0.214171,Ovarian
0.284513,Ovarian
0.404480,Ovarian
0.495379,Ovarian
0.480291,Ovarian
0.407387,Ovarian
0.465254,Ovarian
0.447018,Ovarian
0.413657,Ovarian
0.644530,Ovarian
0.421617,Ovarian
0.369332,Ovarian
0.452412,Ovarian
0.506594,Ovarian
0.377849,Ovarian
0.285328,Ovarian
0.489871,Ovarian
0.479152,Ovarian
0.485549,Ovarian
0.320287,Ovarian
0.534565,Ovarian
0.458981,Ovarian
0.363930,Ovarian
0.331386,Ovarian
0.297927,Ovarian
0.348000,Ovarian
0.347314,Ovarian
0.427807,Ovarian
0.485028,Ovarian
0.542669,Ovarian
0.339578,Ovarian
0.419175,Ovarian
0.230037,Ovarian
0.275742,Ovarian
0.524993,Ovarian
0.540217,Ovarian
0.469176,Ovarian
0.478486,Ovarian
0.328311,Ovarian
0.391456,Ovarian
0.188462,Ovarian
0.465597,Ovarian
0.412249,Ovarian
0.348745,Ovarian
0.307049,Ovarian
0.303229,Ovarian
0.395891,Ovarian
0.489955,Ovarian
0.429024,Ovarian
0.169340,Ovarian
0.355182,Ovarian
0.333466,Ovarian
0.454793,Ovarian
0.505202,Ovarian
0.739401,Ovarian
0.428141,Ovarian
0.424671,Ovarian
0.340572,Ovarian
0.459131,Ovarian
0.397283,Ovarian
0.240816,Ovarian
0.514720,Ovarian
0.284241,Ovarian
0.358491,Ovarian
0.370589,Ovarian
0.302456,Ovarian
0.199383,Ovarian
0.618517,Ovarian
0.233990,Ovarian
0.429851,Ovarian
0.155844,Ovarian
0.328522,Ovarian
0.357041,Ovarian
0.383519,Ovarian
0.314536,Ovarian
0.624460,Ovarian
0.216524,Ovarian
0.165323,Ovarian
0.406433,Ovarian
0.388233,Ovarian
0.292683,Ovarian
0.277681,Ovarian
0.469869,Ovarian
0.534365,Ovarian
0.339786,Ovarian
0.435507,Ovarian
0.536804,Ovarian
0.387341,Ovarian
0.563828,Ovarian
0.505482,Ovarian
0.379487,Ovarian
0.335907,Ovarian
0.313749,Ovarian
0.400952,Ovarian
0.436643,Ovarian
0.641498,Ovarian
0.607608,Ovarian
0.335259,Ovarian
0.434316,Ovarian
0.370303,Ovarian
0.356400,Ovarian
0.490724,Ovarian
0.279455,Ovarian
0.277962,Ovarian
0.456285,Ovarian
0.301515,Ovarian
0.295588,Ovarian
0.458009,Ovarian
0.440024,Ovarian
0.246154,Ovarian
0.421053,Ovarian
0.306144,Ovarian
0.193419,Ovarian
0.431911,Ovarian
0.352701,Ovarian
0.443746,Ovarian
0.408741,Ovarian
0.180761,Ovarian
0.527327,Ovarian
0.409293,Ovarian
0.559294,Ovarian
0.398438,Ovarian
0.222518,Ovarian
0.420379,Ovarian
0.433086,Ovarian
0.250183,Ovarian
0.436355,Ovarian
0.295211,Ovarian
0.385714,Ovarian
0.258776,Ovarian
0.486940,Ovarian
0.486739,Ovarian
0.518422,Ovarian
0.414127,Ovarian
0.487121,Ovarian
0.495318,Ovarian
0.381919,Ovarian
0.270588,Ovarian
0.486035,Ovarian
0.347446,Ovarian
0.287059,Ovarian
0.264635,Ovarian
0.351603,Ovarian
0.265511,Ovarian
0.531970,Ovarian
0.457930,Ovarian
0.543049,Ovarian
0.409100,Ovarian
0.318441,Ovarian
0.373612,Ovarian
0.486535,Ovarian
0.197436,Ovarian
0.363303,Ovarian
0.410990,Ovarian
0.229082,Ovarian
0.296845,Ovarian
0.287463,Ovarian
0.241692,Ovarian
0.286117,Ovarian
0.387916,Ovarian
0.428057,Ovarian
0.179463,Ovarian
0.236682,Ovarian
0.327348,Ovarian
0.349758,Ovarian
0.331078,Ovarian
0.426334,Ovarian
0.336754,Ovarian
0.428683,Ovarian
0.527212,Ovarian
0.546191,Ovarian
0.419638,Ovarian
0.464347,Ovarian
0.513978,Ovarian
0.213787,Ovarian
0.339514,Ovarian
0.594933,Ovarian
0.403547,Ovarian
0.577175,Ovarian
0.226522,Ovarian
0.597001,Ovarian
0.449346,Ovarian
0.279840,Ovarian
0.314019,Ovarian
0.330532,Ovarian
0.319366,Ovarian
0.253416,Ovarian
0.354669,Ovarian
0.426355,Ovarian
0.347391,Ovarian
0.462981,Ovarian
0.178495,Ovarian
0.494632,Ovarian
0.269336,Ovarian
0.550871,Ovarian
0.517817,Ovarian
0.315004,Ovarian
0.193846,Ovarian
0.456894,Ovarian
0.507376,Ovarian
0.389377,Ovarian
0.400862,Ovarian
0.377135,Ovarian
0.543049,Ovarian
0.384276,Ovarian
0.243277,Ovarian
0.393105,Ovarian
0.531338,Ovarian
0.529870,Ovarian
0.253043,Ovarian
0.451731,Ovarian
0.472652,Ovarian
0.358789,Ovarian
0.405350,Ovarian
0.438397,Ovarian
0.386169,Ovarian
0.480692,Ovarian
0.429322,Ovarian
0.423786,Ovarian
0.410615,Ovarian
0.290110,Ovarian
0.503191,Ovarian
0.243223,Ovarian
0.317358,Ovarian
0.480332,Ovarian
0.361854,Ovarian
0.454827,Ovarian
0.290196,Ovarian
0.176638,Ovarian
0.240646,Ovarian
0.548114,Ovarian
0.448377,Ovarian
0.429085,Ovarian
0.518048,Ovarian
0.431009,Ovarian
0.503342,Ovarian
0.531496,Ovarian
0.517535,Ovarian
0.264161,Ovarian
0.404925,Ovarian
0.457678,Ovarian
0.166667,Ovarian
0.509859,Ovarian
0.392005,Ovarian
0.462078,Ovarian
0.401570,Ovarian
0.407778,Ovarian
0.437549,Ovarian
0.315053,Ovarian
0.188153,Ovarian
0.366541,Ovarian
0.286701,Ovarian
0.386441,Ovarian
0.607314,Ovarian
0.667477,Ovarian
0.382163,Ovarian
0.446843,Ovarian
0.451789,Ovarian
0.399027,Ovarian
0.174713,Ovarian
0.249832,Ovarian
0.459096,Ovarian
0.185507,Ovarian
0.338875,Ovarian
0.269096,Ovarian
0.516696,Ovarian
0.321469,Ovarian
0.424655,Ovarian
0.472269,Ovarian
0.394532,Ovarian
0.456352,Ovarian
0.509404,Ovarian
0.450496,Ovarian
0.479080,Ovarian
0.450862,Ovarian
0.541722,Ovarian
0.369860,Ovarian
0.544406,Ovarian
0.678288,Ovarian
0.447884,Ovarian
0.395408,Ovarian
0.358513,Ovarian
0.334401,Ovarian
0.398008,Ovarian
0.442223,Ovarian
0.360264,Ovarian
0.348231,Ovarian
0.565260,Ovarian
0.581861,Ovarian
0.490628,Ovarian
0.443730,Ovarian
0.528229,Ovarian
0.442753,Ovarian
0.489430,Ovarian
0.513915,Ovarian
0.509988,Ovarian
0.259675,Ovarian
0.441101,Ovarian
0.487921,Ovarian
0.418848,Ovarian
0.481988,Ovarian
0.253044,Ovarian
0.325546,Ovarian
0.335981,Ovarian
0.311137,Ovarian
0.391554,Ovarian
0.460873,Ovarian
0.490816,Ovarian
0.435487,Ovarian
0.476500,Ovarian
0.601477,Ovarian
0.633000,Ovarian
0.338448,Ovarian
0.386175,Ovarian
0.421999,Ovarian
0.423626,Ovarian
0.383838,Ovarian
0.416364,Ovarian
0.420271,Ovarian
0.486465,Ovarian
0.528523,Ovarian
0.424709,Ovarian
0.447142,Ovarian
0.441996,Ovarian
0.421890,Ovarian
0.295326,Ovarian
0.494776,Ovarian
0.472526,Ovarian
0.537356,Ovarian
0.496596,Ovarian
0.546387,Ovarian
0.437558,Ovarian
0.519927,Ovarian
0.381581,Ovarian
0.566242,Ovarian
0.431879,Ovarian
0.463978,Ovarian
0.333281,Ovarian
0.487927,Ovarian
0.416825,Ovarian
0.221859,Ovarian
0.470737,Ovarian
0.234706,Ovarian
0.299924,Ovarian
0.302498,Ovarian
0.256664,Ovarian
0.263098,Ovarian
0.258925,Ovarian
0.174773,Ovarian
0.451202,Ovarian
0.472041,Ovarian
0.258350,Ovarian
0.457732,Ovarian
0.322021,Ovarian
0.563973,Ovarian
0.395977,Ovarian
0.278634,Ovarian
0.407180,Ovarian
0.250852,Ovarian
0.295370,Ovarian
0.345468,Ovarian
0.284854,Ovarian
0.412468,Ovarian
0.435739,Ovarian
0.514094,Ovarian
0.495121,Ovarian
0.461587,Ovarian
0.483639,Ovarian
0.276543,Ovarian
0.493797,Ovarian
0.422196,Ovarian
0.220588,Ovarian
0.379554,Ovarian
0.394036,Ovarian
0.542916,Ovarian
0.441592,Ovarian
0.526478,Ovarian
0.269561,Ovarian
0.498050,Ovarian
0.472711,Ovarian
0.514315,Ovarian
0.412360,Ovarian
0.471995,Ovarian
0.360917,Ovarian
0.266253,Ovarian
0.200000,Ovarian
0.494564,Ovarian
0.560782,Ovarian
0.510147,Ovarian
0.502354,Ovarian
0.360482,Ovarian
0.390861,Ovarian
0.429575,Ovarian
0.275686,Ovarian
0.339571,Ovarian
0.443734,Ovarian
0.395184,Ovarian
0.573016,Ovarian
0.478439,Ovarian
0.452401,Ovarian
0.399656,Ovarian
0.511719,Ovarian
0.271255,Ovarian
0.204873,Ovarian
0.302481,Ovarian
0.421126,Ovarian
0.505703,Ovarian
0.223785,Ovarian
0.450953,Ovarian
0.351228,Ovarian
0.482353,Ovarian
0.274614,Ovarian
0.433080,Ovarian
0.276157,Ovarian
0.299848,Ovarian
0.355125,Ovarian
0.333155,Ovarian
0.373180,Ovarian
0.446097,Ovarian
0.450911,Ovarian
0.638164,Ovarian
0.577783,Ovarian
0.392889,Ovarian
0.451284,Ovarian
0.300366,Ovarian
0.349443,Ovarian
0.227475,Ovarian
0.152632,Ovarian
0.327507,Ovarian
0.500819,Ovarian
0.328205,Ovarian
0.328887,Ovarian
0.401155,Ovarian
0.474138,Ovarian
0.373224,Ovarian
0.278154,Ovarian
0.482028,Ovarian
0.455862,Ovarian
0.581717,Ovarian
0.447588,Ovarian
0.302812,Ovarian
0.211494,Ovarian
0.489403,Ovarian
0.435263,Ovarian
0.417007,Ovarian
0.294206,Ovarian
0.290821,Ovarian
0.470651,Ovarian
0.449325,Ovarian
0.359386,Ovarian
0.337442,Ovarian
0.610098,Ovarian
0.359129,Ovarian
0.435819,Ovarian
0.442554,Ovarian
0.612113,Ovarian
0.495823,Ovarian
0.296423,Ovarian
0.523425,Ovarian
0.326816,Ovarian
0.190476,Ovarian
0.423801,Ovarian
0.277433,Ovarian
0.256432,Ovarian
0.281373,Ovarian
0.290922,Ovarian
0.593793,Ovarian
0.330107,Ovarian
0.491350,Ovarian
0.451375,Ovarian
0.236912,Ovarian
0.296871,Ovarian
0.604639,Ovarian
0.471887,Ovarian
0.406093,Ovarian
0.213910,Ovarian
0.619413,Ovarian
0.279059,Ovarian
0.221341,Ovarian
0.260393,Ovarian
0.293697,Ovarian
0.543206,Ovarian
0.437474,Ovarian
0.165025,Ovarian
0.215629,Ovarian
0.511984,Ovarian
0.358030,Ovarian
0.541563,Ovarian
0.407171,Ovarian
0.422718,Ovarian
0.709337,Ovarian
0.398963,Ovarian
0.417979,Ovarian
0.389700,Ovarian
0.444096,Ovarian
0.493038,Ovarian
0.381559,Ovarian
0.318411,Ovarian
0.429399,Ovarian
0.417351,Ovarian
0.547587,Ovarian
0.213942,Ovarian
0.421378,Ovarian
0.570921,Ovarian
0.415465,Ovarian
0.356351,Ovarian
0.381522,Ovarian
0.360000,Ovarian
0.274157,Ovarian
0.513232,Ovarian
0.405703,Ovarian
0.427700,Ovarian
0.372009,Ovarian
0.275058,Ovarian
0.422469,Ovarian
0.581759,Ovarian
0.340777,Ovarian
0.146667,Ovarian
0.315734,Ovarian
0.277738,Ovarian
0.549358,Ovarian
0.452903,Ovarian
0.191837,Ovarian
0.425560,Ovarian
0.419142,Ovarian
0.378645,Ovarian
0.472265,Ovarian
0.633781,Ovarian
0.554302,Ovarian
0.362975,Ovarian
0.303718,Ovarian
0.531540,Ovarian
0.296553,Ovarian
0.265867,Ovarian
0.357510,Ovarian
0.534876,Ovarian
0.312907,Ovarian
0.306973,Ovarian
0.249895,Ovarian
0.259805,Ovarian
0.275873,Ovarian
0.216617,Ovarian
0.230192,Ovarian
0.225896,Ovarian
0.232993,Ovarian
0.335714,Ovarian
0.248158,Ovarian
0.447165,Ovarian
0.262169,Ovarian
0.251590,Ovarian
0.295578,Ovarian
0.284252,Ovarian
0.307357,Ovarian
0.279003,Ovarian
0.267299,Ovarian
0.239233,Ovarian
0.239259,Ovarian
0.285218,Ovarian
0.257897,Ovarian
0.302426,Ovarian
0.293720,Ovarian
0.217949,Ovarian
0.230171,Ovarian
0.253399,Ovarian
0.293117,Ovarian
0.482512,Ovarian
0.229210,Ovarian
0.323654,Ovarian
0.270856,Ovarian
0.272895,Ovarian
0.327851,Ovarian
0.302568,Ovarian
0.473371,Ovarian
0.229885,Ovarian
0.308376,Ovarian
0.218316,Ovarian
0.282493,Ovarian
0.257948,Ovarian
0.470234,Ovarian
0.349174,Ovarian
0.328296,Ovarian
0.254842,Ovarian
0.317078,Ovarian
0.210090,Ovarian
0.434010,Ovarian
0.407131,Ovarian
0.395774,Ovarian
0.478645,Ovarian
0.309337,Ovarian
0.218043,Ovarian
0.285307,Ovarian
0.252957,Ovarian
0.274611,Ovarian
0.213856,Ovarian
0.617228,Ovarian
0.307856,Ovarian
0.306372,Ovarian
0.249781,Ovarian
0.274827,Ovarian
0.412085,Ovarian
0.291036,Ovarian
0.245832,Ovarian
0.271849,Ovarian
0.297648,Ovarian
0.227692,Ovarian
0.260292,Ovarian
0.304299,Ovarian
0.276681,Ovarian
0.250000,Ovarian
