ClusteringCoefficient,Dataset
0.408573,Breast
0.360127,Breast
0.520760,Breast
0.428501,Breast
0.401513,Breast
0.653611,Breast
0.535123,Breast
0.412253,Breast
0.397168,Breast
0.471021,Breast
0.471819,Breast
0.359050,Breast
0.621924,Breast
0.541576,Breast
0.469729,Breast
0.458719,Breast
0.461276,Breast
0.399430,Breast
0.397130,Breast
0.411713,Breast
0.477874,Breast
0.507902,Breast
0.330169,Breast
0.415191,Breast
0.368675,Breast
0.394508,Breast
0.440889,Breast
0.301155,Breast
0.495380,Breast
0.587393,Breast
0.554278,Breast
0.435498,Breast
0.463441,Breast
0.489837,Breast
0.402201,Breast
0.465746,Breast
0.474137,Breast
0.451013,Breast
0.496324,Breast
0.503801,Breast
0.339216,Breast
0.491773,Breast
0.351692,Breast
0.674347,Breast
0.534981,Breast
0.673482,Breast
0.333801,Breast
0.457925,Breast
0.843259,Breast
0.340590,Breast
0.398949,Breast
0.312552,Breast
0.328715,Breast
0.471713,Breast
0.404446,Breast
0.405557,Breast
0.442919,Breast
0.566803,Breast
0.342959,Breast
0.396605,Breast
0.321648,Breast
0.313452,Breast
0.306681,Breast
0.307692,Breast
0.608590,Breast
0.555645,Breast
0.352310,Breast
0.601998,Breast
0.412990,Breast
0.500354,Breast
0.535217,Breast
0.473755,Breast
0.374527,Breast
0.412792,Breast
0.378014,Breast
0.549401,Breast
0.518326,Breast
0.566546,Breast
0.338169,Breast
0.423385,Breast
0.385561,Breast
0.382444,Breast
0.513114,Breast
0.513953,Breast
0.404550,Breast
0.377760,Breast
0.433114,Breast
0.315943,Breast
0.489306,Breast
0.360080,Breast
0.545866,Breast
0.277268,Breast
0.331036,Breast
0.327128,Breast
0.435617,Breast
0.320067,Breast
0.472583,Breast
0.360470,Breast
0.590999,Breast
0.504531,Breast
0.458938,Breast
0.389344,Breast
0.353666,Breast
0.470031,Breast
0.437044,Breast
0.505975,Breast
0.531707,Breast
0.436658,Breast
0.420908,Breast
0.465058,Breast
0.402850,Breast
0.492180,Breast
0.419126,Breast
0.517642,Breast
0.556984,Breast
0.512761,Breast
0.284585,Breast
0.461178,Breast
0.318092,Breast
0.531185,Breast
0.484590,Breast
0.507982,Breast
0.423585,Breast
0.500000,Breast
0.468714,Breast
0.535122,Breast
0.432127,Breast
0.491701,Breast
0.505571,Breast
0.607922,Breast
0.539185,Breast
0.530507,Breast
0.410588,Breast
0.563356,Breast
0.430333,Breast
0.441291,Breast
0.433759,Breast
0.478630,Breast
0.571555,Breast
0.472196,Breast
0.445833,Breast
0.375146,Breast
0.422415,Breast
0.351249,Breast
0.343357,Breast
0.299395,Breast
0.372857,Breast
0.381861,Breast
0.455668,Breast
0.445500,Breast
0.494562,Breast
0.595306,Breast
0.441637,Breast
0.380619,Breast
0.540062,Breast
0.440934,Breast
0.402672,Breast
0.435058,Breast
0.382267,Breast
0.508569,Breast
0.374056,Breast
0.583102,Breast
0.469597,Breast
0.664747,Breast
0.345579,Breast
0.396787,Breast
0.385987,Breast
0.452662,Breast
0.519713,Breast
0.496793,Breast
0.513515,Breast
0.495601,Breast
0.402657,Breast
0.493090,Breast
0.646785,Breast
0.386770,Breast
0.455787,Breast
0.456286,Breast
0.593080,Breast
0.441848,Breast
0.504818,Breast
0.566674,Breast
0.507118,Breast
0.353896,Breast
0.437503,Breast
0.441897,Breast
0.381286,Breast
0.498005,Breast
0.332961,Breast
0.416629,Breast
0.486655,Breast
0.411132,Breast
0.320333,Breast
0.481388,Breast
0.517064,Breast
0.435546,Breast
0.421930,Breast
0.296365,Breast
0.667492,Breast
0.544180,Breast
0.626428,Breast
0.369071,Breast
0.523857,Breast
0.484834,Breast
0.563546,Breast
0.505821,Breast
0.488423,Breast
0.423346,Breast
0.588834,Breast
0.515667,Breast
0.456813,Breast
0.346249,Breast
0.468008,Breast
0.473940,Breast
0.467469,Breast
0.473509,Breast
0.662937,Breast
0.520222,Breast
0.480063,Breast
0.348718,Breast
0.095238,Breast
0.488194,Breast
0.446077,Breast
0.475707,Breast
0.464555,Breast
0.541316,Breast
0.442140,Breast
0.417517,Breast
0.353917,Breast
0.438110,Breast
0.476521,Breast
0.343772,Breast
0.372035,Breast
0.462225,Breast
0.375439,Breast
0.384752,Breast
0.512800,Breast
0.431916,Breast
0.529873,Breast
0.550281,Breast
0.286765,Breast
0.483507,Breast
0.448818,Breast
0.446168,Breast
0.517655,Breast
0.448824,Breast
0.450714,Breast
0.479523,Breast
0.441366,Breast
0.324209,Breast
0.370238,Breast
0.537896,Breast
0.400765,Breast
0.422753,Breast
0.391351,Breast
0.457404,Breast
0.478187,Breast
0.308110,Breast
0.617013,Breast
0.332776,Breast
0.546647,Breast
0.356506,Breast
0.535276,Breast
0.506356,Breast
0.536885,Breast
0.374559,Breast
0.452975,Breast
0.652710,Breast
0.482990,Breast
0.379447,Breast
0.317887,Breast
0.315930,Breast
0.476053,Breast
0.486532,Breast
0.267533,Breast
0.589935,Breast
0.602359,Breast
0.398892,Breast
0.498887,Breast
0.449102,Breast
0.374808,Breast
0.427547,Breast
0.485822,Breast
0.502932,Breast
0.437722,Breast
0.579868,Breast
0.448858,Breast
0.527167,Breast
0.513019,Breast
0.342857,Breast
0.402829,Breast
0.373197,Breast
0.471704,Breast
0.384810,Breast
0.359950,Breast
0.489910,Breast
0.524801,Breast
0.509209,Breast
0.405207,Breast
0.440177,Breast
0.430950,Breast
0.649538,Breast
0.377429,Breast
0.592321,Breast
0.285377,Breast
0.304815,Breast
0.352160,Breast
0.504511,Breast
0.373675,Breast
0.472254,Breast
0.540150,Breast
0.429313,Breast
0.501035,Breast
0.423642,Breast
0.550667,Breast
0.459181,Breast
0.505318,Breast
0.521742,Breast
0.379221,Breast
0.469444,Breast
0.462025,Breast
0.559003,Breast
0.569136,Breast
0.529444,Breast
0.486569,Breast
0.460877,Breast
0.308468,Breast
0.513691,Breast
0.436590,Breast
0.387805,Breast
0.564430,Breast
0.459620,Breast
0.448951,Breast
0.469426,Breast
0.491000,Breast
0.550874,Breast
0.445339,Breast
0.370888,Breast
0.792411,Breast
0.467451,Breast
0.433825,Breast
0.465278,Breast
0.568079,Breast
0.477393,Breast
0.515124,Breast
0.776905,Breast
0.351418,Breast
0.633392,Breast
0.555988,Breast
0.390714,Breast
0.553191,Breast
0.441774,Breast
0.463716,Breast
0.461721,Breast
0.431011,Breast
0.348012,Breast
0.414851,Breast
0.343865,Breast
0.533255,Breast
0.456678,Breast
0.463415,Breast
0.410203,Breast
0.638817,Breast
0.479021,Breast
0.498848,Breast
0.440576,Breast
0.456918,Breast
0.356807,Breast
0.477109,Breast
0.349319,Breast
0.547604,Breast
0.432217,Breast
0.405775,Breast
0.358256,Breast
0.345547,Breast
0.439512,Breast
0.475158,Breast
0.454784,Breast
0.379715,Breast
0.475636,Breast
0.241248,Breast
0.413576,Breast
0.516539,Breast
0.483487,Breast
0.440399,Breast
0.379876,Breast
0.431602,Breast
0.467080,Breast
0.357647,Breast
0.370636,Breast
0.379709,Breast
0.353696,Breast
0.522070,Breast
0.467636,Breast
0.642857,Breast
0.731259,Breast
0.535011,Breast
0.422053,Breast
0.474297,Breast
0.314153,Breast
0.423329,Breast
0.461092,Breast
0.642916,Breast
0.467185,Breast
0.485230,Breast
0.344029,Breast
0.547543,Breast
0.645980,Breast
0.415354,Breast
0.348296,Breast
0.546257,Breast
0.465687,Breast
0.488566,Breast
0.391658,Breast
0.392703,Breast
0.585418,Breast
0.310418,Breast
0.487455,Breast
0.493872,Breast
0.403870,Breast
0.288288,Breast
0.507237,Breast
0.455050,Breast
0.278013,Breast
0.379842,Breast
0.363563,Breast
0.474892,Breast
0.435753,Breast
0.396972,Breast
0.447534,Breast
0.544648,Breast
0.461258,Breast
0.381371,Breast
0.487655,Breast
0.324551,Breast
0.312028,Breast
0.434090,Breast
0.436896,Breast
0.442912,Breast
0.417072,Breast
0.367677,Breast
0.409551,Breast
0.428790,Breast
0.430615,Breast
0.417797,Breast
0.602832,Breast
0.496374,Breast
0.473684,Breast
0.228261,Breast
0.395570,Breast
0.446488,Breast
0.646729,Breast
0.431079,Breast
0.598226,Breast
0.527675,Breast
0.489674,Breast
0.401249,Breast
0.504920,Breast
0.266777,Breast
0.487610,Breast
0.438215,Breast
0.357891,Breast
0.524007,Breast
0.536694,Breast
0.556302,Breast
0.470236,Breast
0.377868,Breast
0.485495,Breast
0.393973,Breast
0.313770,Breast
0.432410,Breast
0.495244,Breast
0.433840,Breast
0.540000,Breast
0.444842,Breast
0.384425,Breast
0.441405,Breast
0.445447,Breast
0.556403,Breast
0.465699,Breast
0.450536,Breast
0.626349,Breast
0.322957,Breast
0.618653,Breast
0.799331,Breast
0.730435,Breast
0.464063,Breast
0.430659,Breast
0.483570,Breast
0.442244,Breast
0.500384,Breast
0.556894,Breast
0.522320,Breast
0.456723,Breast
0.282051,Breast
0.554155,Breast
0.409815,Breast
0.545455,Breast
0.523600,Breast
0.499049,Breast
0.502413,Breast
0.437002,Breast
0.419945,Breast
0.492374,Breast
0.513387,Breast
0.420000,Breast
0.575758,Breast
0.648378,Breast
0.417927,Breast
0.465988,Breast
0.386425,Breast
0.581139,Breast
0.319088,Breast
0.477404,Breast
0.421421,Breast
0.396579,Breast
0.535248,Breast
0.499128,Breast
0.436106,Breast
0.465363,Breast
0.481167,Breast
0.431662,Breast
0.459669,Breast
0.345750,Breast
0.577975,Breast
0.460904,Breast
0.433455,Breast
0.408263,Breast
0.435809,Breast
0.492314,Breast
0.409554,Breast
0.544150,Breast
0.450392,Breast
0.510497,Breast
0.542134,Breast
0.431518,Breast
0.381813,Breast
0.393443,Breast
0.682175,Breast
0.625033,Breast
0.324607,Breast
0.445565,Breast
0.435167,Breast
0.431633,Breast
0.563229,Breast
0.435260,Breast
0.519240,Breast
0.361906,Breast
0.427411,Breast
0.522435,Breast
0.461672,Breast
0.532267,Breast
0.314385,Breast
0.316075,Breast
0.359030,Breast
0.566390,Breast
0.433047,Breast
0.690345,Breast
0.555724,Breast
0.672540,Breast
0.458607,Breast
0.456274,Breast
0.376948,Breast
0.526242,Breast
0.506414,Breast
0.447231,Breast
0.476813,Breast
0.542423,Breast
0.550214,Breast
0.364633,Breast
0.586667,Breast
0.454931,Breast
0.415663,Breast
0.527387,Breast
0.597612,Breast
0.463293,Breast
0.476099,Breast
0.495933,Breast
0.382158,Breast
0.495380,Breast
0.397832,Breast
0.356782,Breast
0.459354,Breast
0.413839,Breast
0.514375,Breast
0.382151,Breast
0.433862,Breast
0.386631,Breast
0.409776,Breast
0.482413,Breast
0.519048,Breast
0.414542,Breast
0.306617,Breast
0.482433,Breast
0.576096,Breast
0.503397,Breast
0.392760,Breast
0.532160,Breast
0.325026,Breast
0.576676,Breast
0.464204,Breast
0.442826,Breast
0.308902,Breast
0.512771,Breast
0.472412,Breast
0.499384,Breast
0.494272,Breast
0.467175,Breast
0.462036,Breast
0.390778,Breast
0.510503,Breast
0.517231,Breast
0.470211,Breast
0.354878,Breast
0.589607,Breast
0.527150,Breast
0.403113,Breast
0.472191,Breast
0.529585,Breast
0.376842,Breast
0.477310,Breast
0.390752,Breast
0.289264,Breast
0.453367,Breast
0.375772,Breast
0.407171,Breast
0.423639,Breast
0.458654,Breast
0.418980,Breast
0.537956,Breast
0.464551,Breast
0.377611,Breast
0.550763,Breast
0.472569,Breast
0.556186,Breast
0.509543,Breast
0.449674,Breast
0.506814,Breast
0.497852,Breast
0.653748,Breast
0.359987,Breast
0.329437,Breast
0.554255,Breast
0.674579,Breast
0.637046,Breast
0.495426,Breast
0.520073,Breast
0.385178,Breast
0.546032,Breast
0.550299,Breast
0.427932,Breast
0.537030,Breast
0.485200,Breast
0.289474,Breast
0.471337,Breast
0.480656,Breast
0.388485,Breast
0.437831,Breast
0.464836,Breast
0.456712,Breast
0.436981,Breast
0.495220,Breast
0.449589,Breast
0.474603,Breast
0.559736,Breast
0.517949,Breast
0.393040,Breast
0.515130,Breast
0.411225,Breast
0.537912,Breast
0.367816,Breast
0.544649,Breast
0.311828,Breast
0.598003,Breast
0.368831,Breast
0.563949,Breast
0.470972,Breast
0.338634,Breast
0.464977,Breast
0.474164,Breast
0.728571,Breast
0.538615,Breast
0.562926,Breast
0.429077,Breast
0.372062,Breast
0.537159,Breast
0.496573,Breast
0.483071,Breast
0.530132,Breast
0.547552,Breast
0.482061,Breast
0.452609,Breast
0.425890,Breast
0.418723,Breast
0.419310,Breast
0.564035,Breast
0.649766,Breast
0.450830,Breast
0.551816,Breast
0.383317,Breast
0.592772,Breast
0.470843,Breast
0.571055,Breast
0.399556,Breast
0.380952,Breast
0.344259,Breast
0.394505,Breast
0.443564,Breast
0.527661,Breast
0.430363,Breast
0.497662,Breast
0.390804,Breast
0.514834,Breast
0.571452,Breast
0.449966,Breast
0.380767,Breast
0.463663,Breast
0.511393,Breast
0.442024,Breast
0.533114,Breast
0.350813,Breast
0.482925,Breast
0.510506,Breast
0.573066,Breast
0.485698,Breast
0.423294,Breast
0.446529,Breast
0.520891,Breast
0.476326,Breast
0.335298,Breast
0.394176,Breast
0.348627,Breast
0.340057,Breast
0.355556,Breast
0.376670,Breast
0.552422,Breast
0.394265,Breast
0.385510,Breast
0.486353,Breast
0.397053,Breast
0.413698,Breast
0.542908,Breast
0.520183,Breast
0.464808,Breast
0.570415,Breast
0.455138,Breast
0.438824,Breast
0.557003,Breast
0.288961,Breast
0.300000,Breast
0.337758,Breast
0.607126,Breast
0.570410,Breast
0.378847,Breast
0.448339,Breast
0.570135,Breast
0.476497,Breast
0.402668,Breast
0.442490,Breast
0.368112,Breast
0.485294,Breast
0.450215,Breast
0.520946,Breast
0.450737,Breast
0.559153,Breast
0.501986,Breast
0.681690,Breast
0.323887,Breast
0.414736,Breast
0.440432,Breast
0.454734,Breast
0.456155,Breast
0.499744,Breast
0.472339,Breast
0.501565,Breast
0.562185,Breast
0.532616,Breast
0.699138,Breast
0.535364,Breast
0.299931,Breast
0.347957,Breast
0.501668,Breast
0.248366,Breast
0.402053,Breast
0.255971,Breast
0.482389,Breast
0.414916,Breast
0.484548,Breast
0.630976,Breast
0.320287,Breast
0.384657,Breast
0.370265,Breast
0.277842,Breast
0.532197,Breast
0.473074,Breast
0.417391,Breast
0.378097,Breast
0.586204,Breast
0.357530,Breast
0.447483,Breast
0.409870,Breast
0.354310,Breast
0.374433,Breast
0.462143,Breast
0.427352,Breast
0.407170,Breast
0.819355,Breast
0.520449,Breast
0.366667,Breast
0.319605,Breast
0.408140,Breast
0.716860,Breast
0.680339,Breast
0.644269,Breast
0.470405,Breast
0.562468,Breast
0.417952,Breast
0.437002,Breast
0.547790,Breast
0.678065,Breast
0.437496,Breast
0.585368,Breast
0.451430,Breast
0.318570,Breast
0.440301,Breast
0.425317,Breast
0.410381,Breast
0.516929,Breast
0.449078,Breast
0.405152,Breast
0.576452,Breast
0.355917,Breast
0.557062,Breast
0.516435,Breast
0.377451,Breast
0.408783,Breast
0.442531,Breast
0.368042,Breast
0.354545,Breast
0.444700,Breast
0.419784,Breast
0.548510,Breast
0.417163,Breast
0.494331,Breast
0.416368,Breast
0.407596,Breast
0.474808,Breast
0.363245,Breast
0.396154,Breast
0.558429,Breast
0.504354,Breast
0.527643,Breast
0.374173,Breast
0.349183,Breast
0.363924,Breast
0.617054,Breast
0.276233,Breast
0.476105,Breast
0.471653,Breast
0.547059,Breast
0.495522,Breast
0.469252,Breast
0.448246,Breast
0.372642,Breast
0.475047,Breast
0.480975,Breast
0.377308,Breast
0.389365,Breast
0.361322,Breast
0.401611,Breast
0.489273,Breast
0.378256,Breast
0.492654,Breast
0.605807,Breast
0.571912,Breast
0.439040,Breast
0.316120,Breast
0.412318,Breast
0.439153,Breast
0.564023,Breast
0.451465,Breast
0.744505,Breast
0.592369,Breast
0.556950,Breast
0.386122,Breast
0.670798,Breast
0.399670,Breast
0.466084,Breast
0.351185,Breast
0.448826,Breast
0.508316,Breast
0.532301,Breast
0.387045,Breast
0.571112,Breast
0.393885,Breast
0.634337,Breast
0.571571,Breast
0.536050,Breast
0.420992,Breast
0.379111,Breast
0.388768,Breast
0.427362,Breast
0.507812,Breast
0.399265,Breast
0.508640,Breast
0.447619,Breast
0.499964,Breast
0.449019,Breast
0.476350,Breast
0.388005,Breast
0.532313,Breast
0.363697,Breast
0.511439,Breast
0.454166,Breast
0.534510,Breast
0.565919,Breast
0.642127,Breast
0.229236,Breast
0.324207,Breast
0.307340,Breast
0.546456,Breast
0.496790,Breast
0.356770,Breast
0.309910,Breast
0.295306,Breast
0.426123,Breast
0.489580,Breast
0.399701,Breast
0.505571,Breast
0.406269,Breast
0.362833,Breast
0.398559,Breast
0.456862,Breast
0.405668,Breast
0.412173,Breast
0.459349,Breast
0.458234,Breast
0.454514,Breast
0.303661,Breast
0.457471,Breast
0.308776,Breast
0.479839,Breast
0.411019,Breast
0.711930,Breast
0.622509,Breast
0.535848,Breast
0.465865,Breast
0.472852,Breast
0.500713,Breast
0.464471,Breast
0.384550,Breast
0.476387,Breast
0.489536,Breast
0.478490,Breast
0.561749,Breast
0.355298,Breast
0.515209,Breast
0.453728,Breast
0.410557,Breast
0.390286,Breast
0.612267,Breast
0.648657,Breast
0.578416,Breast
0.421625,Breast
0.388796,Breast
0.589524,Breast
0.479616,Breast
0.513964,Breast
0.508932,Breast
0.502523,Breast
0.392068,Breast
0.527238,Breast
0.266667,Breast
0.415467,Breast
0.482560,Breast
0.472543,Breast
0.419948,Breast
0.527717,Breast
0.551565,Breast
0.515635,Breast
0.607209,Breast
0.491860,Breast
0.438657,Breast
0.503143,Breast
0.474127,Breast
0.409357,Breast
0.426190,Breast
0.394516,Breast
0.334490,Breast
0.607770,Breast
0.498545,Breast
0.535709,Breast
0.733700,Breast
0.375540,Breast
0.395182,Breast
0.498154,Breast
0.461929,Breast
0.465141,Breast
0.733242,Breast
0.533894,Breast
0.698804,Breast
0.777036,Breast
0.364304,Breast
0.528336,Breast
0.542115,Breast
0.671934,Breast
0.763613,Breast
0.560000,Breast
0.458314,Breast
0.444843,Breast
0.390976,Breast
0.529344,Breast
0.698068,Breast
0.573551,Breast
0.510450,Breast
0.670384,Breast
0.402516,Breast
0.443519,Breast
0.538609,Breast
0.756719,Breast
0.516812,Breast
0.329486,Breast
0.361281,Breast
0.489906,Breast
0.425285,Breast
0.361091,Breast
0.399636,Breast
0.506069,Breast
0.550896,Breast
0.493229,Breast
0.393337,Breast
0.444986,Breast
0.555599,Breast
0.327468,Breast
0.428628,Breast
0.514861,Breast
0.436249,Breast
0.470675,Breast
0.331296,Breast
0.490044,Breast
0.307176,Breast
0.545041,Breast
0.551876,Breast
0.483578,Breast
0.688289,Breast
0.399267,Breast
0.699971,Breast
0.488144,Breast
0.340244,Breast
0.523410,Breast
0.469443,Breast
0.536902,Breast
0.402621,Breast
0.331823,Breast
0.607797,Breast
0.473908,Breast
0.421491,Breast
0.658396,Breast
0.389564,Breast
0.465931,Breast
0.462445,Breast
0.756179,Breast
0.486768,Breast
0.414995,Breast
0.485524,Breast
0.546444,Breast
0.785577,Breast
0.354008,Breast
0.439898,Breast
0.469961,Breast
0.463695,Breast
0.434962,Breast
0.509533,Breast
0.471994,Breast
0.448347,Breast
0.408844,Breast
0.482733,Breast
0.317319,Breast
0.571813,Breast
0.548466,Breast
0.496209,Breast
0.361584,Breast
0.649555,Breast
0.567825,Breast
0.475561,Breast
0.497146,Breast
0.506413,Breast
0.516817,Breast
0.503847,Breast
0.452239,Breast
0.456734,Breast
0.510473,Breast
0.511264,Breast
0.589501,Breast
0.567319,Breast
0.439414,Breast
0.816234,Breast
0.520947,Breast
0.333285,Breast
0.568323,Breast
0.458159,Breast
0.695571,Breast
0.367638,Breast
0.467098,Breast
0.409652,Breast
0.507084,Breast
0.356242,Breast
0.415083,Breast
0.416080,Breast
0.397076,Breast
0.409209,Breast
0.360217,Breast
0.548460,Breast
0.471352,Breast
0.588531,Breast
0.421294,Breast
0.561034,Breast
0.533774,Breast
0.441010,Breast
0.459176,Breast
0.521973,Breast
0.470588,Breast
0.520586,Breast
0.660965,Breast
0.520427,Breast
0.413739,Breast
0.496463,Breast
0.449914,Breast
0.418001,Breast
0.457227,Breast
0.475751,Breast
0.588133,Breast
0.539473,Breast
0.606838,Breast
0.345217,Breast
0.360119,Breast
0.375198,Breast
0.360416,Breast
0.535843,Breast
0.388444,Breast
0.368232,Breast
0.420675,Breast
0.487316,Breast
0.616254,Breast
0.459562,Breast
0.547874,Breast
0.417871,Breast
0.484568,Breast
0.331560,Breast
0.292601,Breast
0.379435,Breast
0.473100,Breast
0.286867,Breast
0.350004,Breast
0.768029,Breast
0.648221,Breast
0.438717,Breast
0.617249,Breast
0.454274,Breast
0.531532,Breast
0.430640,Breast
0.333333,Breast
0.494737,Breast
0.763066,Breast
0.518678,Breast
0.521154,Breast
0.477941,Breast
0.735664,Breast
0.382637,Breast
0.556314,Breast
0.553359,Breast
0.596903,Breast
0.524910,Breast
0.479547,Breast
0.474472,Breast
0.726250,Breast
0.516477,Breast
0.512570,Breast
0.384529,Breast
0.569517,Breast
0.498264,Breast
0.393009,Breast
0.420219,Breast
0.379350,Breast
0.404732,Breast
0.522994,Breast
0.284750,Breast
0.483341,Breast
0.598870,Breast
0.372000,Breast
0.551479,Breast
0.579539,Breast
0.424068,Breast
0.399471,Breast
0.363953,Breast
0.462288,Breast
0.382160,Breast
0.435357,Breast
0.468056,Breast
0.532689,Breast
0.453157,Breast
0.390730,Breast
0.438219,Breast
0.356640,Breast
0.477678,Breast
0.446861,Breast
0.728109,Breast
0.456257,Breast
0.506423,Breast
0.427976,Breast
0.879336,Breast
0.595522,Breast
0.511029,Breast
0.568807,Breast
0.639552,Breast
0.427138,Breast
0.421053,Breast
0.587488,Breast
0.581078,Breast
0.385359,Breast
0.478870,Breast
0.745316,Breast
0.575383,Breast
0.522024,Breast
0.407592,Breast
0.456742,Breast
0.356086,Breast
0.725097,Breast
0.427492,Breast
0.475087,Breast
0.649007,Breast
0.536720,Breast
0.325833,Breast
0.379327,Breast
0.484567,Breast
0.289561,Breast
0.374240,Breast
0.382393,Breast
0.488071,Breast
0.357642,Breast
0.431147,Breast
0.505480,Breast
0.395666,Breast
0.435396,Breast
0.566225,Breast
0.489087,Breast
0.488768,Breast
0.388628,Breast
0.578039,Breast
0.492000,Breast
0.337303,Breast
0.494915,Breast
0.404217,Breast
0.497689,Breast
0.536830,Breast
0.341007,Breast
0.416777,Breast
0.412167,Breast
0.521084,Breast
0.561897,Breast
0.534376,Breast
0.353819,Breast
0.380210,Breast
0.450000,Breast
0.464423,Breast
0.575802,Breast
0.602837,Breast
0.551261,Breast
0.564163,Breast
0.421387,Breast
0.719962,Breast
0.472222,Breast
0.368833,Breast
0.439376,Breast
0.376362,Breast
0.457499,Breast
0.476734,Breast
0.499199,Breast
0.417530,Breast
0.738933,Breast
0.544423,Breast
0.445825,Breast
0.431563,Breast
0.624860,Breast
0.512499,Breast
0.324261,Breast
0.360355,Breast
0.578643,Breast
0.636972,Breast
0.355490,Breast
0.620533,Breast
0.532959,Breast
0.612586,Breast
0.367271,Breast
0.433112,Breast
0.629549,Breast
0.478947,Breast
0.413811,Breast
0.480597,Breast
0.566936,Breast
0.362505,Breast
0.488522,Breast
0.436180,Breast
0.360284,Breast
0.421328,Breast
0.655656,Breast
0.547692,Breast
0.446818,Breast
0.461538,Breast
0.576634,Breast
0.562362,Breast
0.630858,Breast
0.736202,Breast
0.495382,Breast
0.539416,Breast
0.524223,Breast
0.619411,Breast
0.557163,Breast
0.514428,Breast
0.495924,Breast
0.415508,Breast
0.402754,Breast
0.623436,Breast
0.483807,Breast
0.494962,Breast
0.451353,Breast
0.477114,Breast
0.398433,Breast
0.665455,Breast
0.512821,Breast
0.462451,Breast
0.422749,Breast
0.271239,Breast
0.414805,Breast
0.432820,Breast
0.359415,Breast
0.481617,Breast
0.399063,Breast
0.420673,Breast
0.339361,Breast
0.510988,Breast
0.421522,Breast
0.475518,Breast
0.393020,Breast
0.507347,Breast
0.442818,Breast
0.481580,Breast
0.477566,Breast
0.402096,Breast
0.471264,Breast
0.476696,Breast
0.494929,Breast
0.511507,Breast
0.329898,Breast
0.463938,Breast
0.390570,Breast
0.582208,Breast
0.567879,Breast
0.440195,Breast
0.447990,Breast
0.311748,Breast
0.569286,Breast
0.485055,Breast
0.394545,Breast
0.264843,Breast
0.432920,Breast
0.529426,Breast
0.452160,Breast
0.607883,Breast
0.703782,Breast
0.510073,Breast
0.532723,Breast
0.451357,Breast
0.581044,Breast
0.538830,Breast
0.610408,Breast
0.458937,Breast
0.266667,Breast
0.473872,Breast
0.534308,Breast
0.380970,Breast
0.429995,Breast
0.410004,Breast
0.367706,Breast
0.505831,Breast
0.509177,Breast
0.456186,Breast
0.566271,Breast
0.444793,Breast
0.402186,Breast
0.666331,Breast
0.348387,Breast
0.450000,Breast
0.551148,Breast
0.426006,Breast
0.404525,Breast
0.558430,Breast
0.433822,Breast
0.451489,Breast
0.356037,Breast
0.357649,Breast
0.486431,Breast
0.359460,Breast
0.625324,Breast
0.503453,Breast
0.495335,Breast
0.574962,Breast
0.417429,Breast
0.499901,Breast
0.259437,Breast
0.506837,Breast
0.432298,Breast
0.433041,Breast
0.559859,Breast
0.527182,Breast
0.312203,Breast
0.495368,Breast
0.484613,Breast
0.487568,Breast
0.423780,Breast
0.526022,Breast
0.401363,Breast
0.380999,Breast
0.281332,Breast
0.297980,Breast
0.536348,Breast
0.537438,Breast
0.544323,Breast
0.334967,Breast
0.400368,Breast
0.372355,Breast
0.373866,Breast
0.391906,Breast
0.529661,Breast
0.411294,Breast
0.419604,Breast
0.439512,Breast
0.449550,Breast
0.442711,Breast
0.387595,Breast
0.368395,Breast
0.478292,Breast
0.465718,Breast
0.592735,Breast
0.335484,Breast
0.560176,Breast
0.396587,Breast
0.407726,Breast
0.517965,Breast
0.401850,Breast
0.322152,Breast
0.421859,Breast
0.307692,Breast
0.417386,Breast
0.605953,Breast
0.565651,Breast
0.442029,Breast
0.448567,Breast
0.528511,Breast
0.526921,Breast
0.322751,Breast
0.255102,Breast
0.411215,Breast
0.435983,Breast
0.519586,Breast
0.533080,Breast
0.400141,Breast
0.525784,Breast
0.522569,Breast
0.498644,Breast
0.477941,Breast
0.469142,Breast
0.432466,Breast
0.542334,Breast
0.520787,Breast
0.418485,Breast
0.567363,Breast
0.616521,Breast
0.514675,Breast
0.491042,Breast
0.632296,Breast
0.628395,Breast
0.638384,Breast
0.431373,Breast
0.341285,Breast
0.455059,Breast
0.459012,Breast
0.424284,Breast
0.536288,Breast
0.455037,Breast
0.439528,Breast
0.415015,Breast
0.493098,Breast
0.376474,Breast
0.525344,Breast
0.343757,Breast
0.494405,Breast
0.468393,Breast
0.446473,Breast
0.468322,Breast
0.434084,Breast
0.436613,Breast
0.465066,Breast
0.529487,Breast
0.583158,Breast
0.365840,Breast
0.427744,Breast
0.546371,Breast
0.298078,Breast
0.415936,Breast
0.379370,Breast
0.346006,Breast
0.283382,Breast
0.452179,Breast
0.472746,Breast
0.364779,Breast
0.437256,Breast
0.463474,Breast
0.310451,Breast
0.430989,Breast
0.356812,Breast
0.419805,Breast
0.468485,Breast
0.329434,Breast
0.689511,Breast
0.447662,Breast
0.346247,Breast
0.500815,Breast
0.487839,Breast
0.646706,Breast
0.619646,Breast
0.767919,Breast
0.427869,Breast
0.352856,Breast
0.464438,Breast
0.641422,Breast
0.484270,Breast
0.534393,Breast
0.398116,Breast
0.526855,Breast
0.472345,Breast
0.485191,Breast
0.465133,Breast
0.601865,Breast
0.407379,Breast
0.389388,Breast
0.367265,Breast
0.304297,Breast
0.481240,Breast
0.577221,Breast
0.480348,Breast
0.446508,Breast
0.535802,Breast
